ID_venta;ID_cliente;ID_producto;Cantidad;Precio_total_CLP;Fecha_venta
38532;913;482;207;72716.0;2025-05-25 11:00:00
38533;569;169;219;398717.0;2025-05-25 12:00:00
38534;411;118;289;965831.0;2025-05-25 13:00:00
38535;1721;451;106;528516.0;2025-05-25 14:00:00
38536;1828;482;417;773558.0;2025-05-25 15:00:00
38537;1897;144;306;213963.0;2025-05-25 16:00:00
38538;521;364;77;109132.0;2025-05-25 17:00:00
38539;483;422;74;232465.0;2025-05-25 18:00:00
38540;63;213;244;110214.0;2025-05-25 19:00:00
38541;874;11;490;562847.0;2025-05-25 20:00:00
38542;1006;327;320;61338.0;2025-05-25 21:00:00
38543;708;491;103;777031.0;2025-05-25 22:00:00
38544;496;26;415;880577.0;2025-05-25 23:00:00
38545;1125;152;465;153771.0;2025-05-26 00:00:00
38546;1620;76;166;990788.0;2025-05-26 01:00:00
38547;38;190;211;298619.0;2025-05-26 02:00:00
38548;872;209;14;134855.0;2025-05-26 03:00:00
38549;1257;161;26;663044.0;2025-05-26 04:00:00
38550;1461;482;212;539082.0;2025-05-26 05:00:00
38551;1554;220;317;554105.0;2025-05-26 06:00:00
38552;1339;43;142;672071.0;2025-05-26 07:00:00
38553;856;274;233;360658.0;2025-05-26 08:00:00
38554;834;284;419;998344.0;2025-05-26 09:00:00
38555;1540;176;61;540534.0;2025-05-26 10:00:00
38556;726;340;369;19682.0;2025-05-26 11:00:00
38557;1602;185;253;253902.0;2025-05-26 12:00:00
38558;74;344;335;29067.0;2025-05-26 13:00:00
38559;949;268;239;128508.0;2025-05-26 14:00:00
38560;282;147;497;378855.0;2025-05-26 15:00:00
38561;1048;62;463;333992.0;2025-05-26 16:00:00
38562;1547;488;318;454025.0;2025-05-26 17:00:00
38563;1924;320;302;838426.0;2025-05-26 18:00:00
38564;1903;234;349;738819.0;2025-05-26 19:00:00
38565;1730;230;218;222918.0;2025-05-26 20:00:00
38566;1184;327;350;751521.0;2025-05-26 21:00:00
38567;1488;323;115;122696.0;2025-05-26 22:00:00
38568;1899;157;146;849745.0;2025-05-26 23:00:00
38569;1595;372;405;329820.0;2025-05-27 00:00:00
38570;1972;178;392;900489.0;2025-05-27 01:00:00
38571;1396;274;396;551623.0;2025-05-27 02:00:00
38572;713;315;31;436493.0;2025-05-27 03:00:00
38573;1048;74;131;274218.0;2025-05-27 04:00:00
38574;256;79;190;144874.0;2025-05-27 05:00:00
38575;933;269;295;105775.0;2025-05-27 06:00:00
38576;1616;23;325;699710.0;2025-05-27 07:00:00
38577;722;71;55;811370.0;2025-05-27 08:00:00
38578;277;404;118;949859.0;2025-05-27 09:00:00
38579;391;179;323;804705.0;2025-05-27 10:00:00
38580;1799;435;434;967185.0;2025-05-27 11:00:00
38581;923;234;439;435022.0;2025-05-27 12:00:00
38582;1027;485;160;849840.0;2025-05-27 13:00:00
38583;465;345;99;875746.0;2025-05-27 14:00:00
38584;1461;292;328;135831.0;2025-05-27 15:00:00
38585;651;250;9;488671.0;2025-05-27 16:00:00
38586;703;286;306;107332.0;2025-05-27 17:00:00
38587;1572;335;416;447716.0;2025-05-27 18:00:00
38588;1426;50;316;264521.0;2025-05-27 19:00:00
38589;1588;55;29;900525.0;2025-05-27 20:00:00
38590;1527;109;348;509845.0;2025-05-27 21:00:00
38591;1163;142;10;736952.0;2025-05-27 22:00:00
38592;921;222;10;51597.0;2025-05-27 23:00:00
38593;264;261;422;39359.0;2025-05-28 00:00:00
38594;219;385;38;293927.0;2025-05-28 01:00:00
38595;1928;7;179;604957.0;2025-05-28 02:00:00
38596;503;365;394;840806.0;2025-05-28 03:00:00
38597;227;296;292;828088.0;2025-05-28 04:00:00
38598;113;84;21;908287.0;2025-05-28 05:00:00
38599;152;214;36;308711.0;2025-05-28 06:00:00
38600;1757;279;376;13797.0;2025-05-28 07:00:00
38601;482;121;12;819390.0;2025-05-28 08:00:00
38602;562;484;45;25923.0;2025-05-28 09:00:00
38603;1435;445;489;849676.0;2025-05-28 10:00:00
38604;407;86;121;841683.0;2025-05-28 11:00:00
38605;1696;344;30;81024.0;2025-05-28 12:00:00
38606;1329;13;490;915787.0;2025-05-28 13:00:00
38607;617;334;71;679112.0;2025-05-28 14:00:00
38608;1873;147;58;328326.0;2025-05-28 15:00:00
38609;867;102;321;;2025-05-28 16:00:00
38610;801;321;143;;2025-05-28 17:00:00
38611;37;427;19;917945.0;2025-05-28 18:00:00
38612;667;96;303;632850.0;2025-05-28 19:00:00
38613;342;45;14;187292.0;2025-05-28 20:00:00
38614;2000;157;399;269256.0;2025-05-28 21:00:00
38615;568;217;478;745395.0;2025-05-28 22:00:00
38616;671;286;449;554015.0;2025-05-28 23:00:00
38617;1461;445;424;183564.0;2025-05-29 00:00:00
38618;198;209;339;197782.0;2025-05-29 01:00:00
38619;1117;146;425;360385.0;2025-05-29 02:00:00
38620;62;338;81;480894.0;2025-05-29 03:00:00
38621;550;238;307;;2025-05-29 04:00:00
38622;971;472;199;296205.0;2025-05-29 05:00:00
38623;717;477;349;572447.0;2025-05-29 06:00:00
38624;401;500;450;;2025-05-29 07:00:00
38625;1347;79;248;426105.0;2025-05-29 08:00:00
38626;507;320;472;629195.0;2025-05-29 09:00:00
38627;1811;108;334;423976.0;2025-05-29 10:00:00
38628;1540;362;90;601918.0;2025-05-29 11:00:00
38629;1633;376;71;146380.0;2025-05-29 12:00:00
38630;19;101;344;872125.0;2025-05-29 13:00:00
38631;1100;92;190;880980.0;2025-05-29 14:00:00
38632;1993;123;145;37058.0;2025-05-29 15:00:00
38633;449;296;256;800065.0;2025-05-29 16:00:00
38634;1363;114;293;279595.0;2025-05-29 17:00:00
38635;442;217;425;668929.0;2025-05-29 18:00:00
38636;833;267;350;130944.0;2025-05-29 19:00:00
38637;1663;253;218;87634.0;2025-05-29 20:00:00
38638;1149;26;59;930767.0;2025-05-29 21:00:00
38639;1379;264;405;95038.0;2025-05-29 22:00:00
38640;1144;306;406;788689.0;2025-05-29 23:00:00
38641;1381;223;234;691496.0;2025-05-30 00:00:00
38642;536;322;281;978595.0;2025-05-30 01:00:00
38643;1166;113;368;19318.0;2025-05-30 02:00:00
38644;636;66;373;728311.0;2025-05-30 03:00:00
38645;37;246;483;83277.0;2025-05-30 04:00:00
38646;130;311;167;264428.0;2025-05-30 05:00:00
38647;554;208;362;556395.0;2025-05-30 06:00:00
38648;1732;143;366;168074.0;2025-05-30 07:00:00
38649;1766;233;64;681113.0;2025-05-30 08:00:00
38650;49;282;270;666828.0;2025-05-30 09:00:00
38651;1932;395;8;234111.0;2025-05-30 10:00:00
38652;1405;66;282;901113.0;2025-05-30 11:00:00
38653;1859;397;207;932150.0;2025-05-30 12:00:00
38654;1336;155;388;11442.0;2025-05-30 13:00:00
38655;717;155;113;113147.0;2025-05-30 14:00:00
38656;367;287;206;624901.0;2025-05-30 15:00:00
38657;189;1;266;139874.0;2025-05-30 16:00:00
38658;1422;15;82;343510.0;2025-05-30 17:00:00
38659;1118;124;376;501535.0;2025-05-30 18:00:00
38660;1113;351;162;795946.0;2025-05-30 19:00:00
38661;778;161;263;541338.0;2025-05-30 20:00:00
38662;1373;375;11;355372.0;2025-05-30 21:00:00
38663;1179;238;160;12087.0;2025-05-30 22:00:00
38664;549;329;186;848686.0;2025-05-30 23:00:00
38665;412;248;425;354284.0;2025-05-31 00:00:00
38666;1558;459;418;892852.0;2025-05-31 01:00:00
38667;1682;261;17;331948.0;2025-05-31 02:00:00
38668;927;377;432;834546.0;2025-05-31 03:00:00
38669;1780;60;361;797627.0;2025-05-31 04:00:00
38670;955;218;11;787554.0;2025-05-31 05:00:00
38671;91;399;279;352475.0;2025-05-31 06:00:00
38672;1122;58;484;719823.0;2025-05-31 07:00:00
38673;1763;206;79;113445.0;2025-05-31 08:00:00
38674;1841;52;476;646491.0;2025-05-31 09:00:00
38675;1015;200;24;237396.0;2025-05-31 10:00:00
38676;1205;87;306;789037.0;2025-05-31 11:00:00
38677;1541;290;460;398298.0;2025-05-31 12:00:00
38678;307;324;480;855000.0;2025-05-31 13:00:00
38679;982;403;366;229159.0;2025-05-31 14:00:00
38680;292;427;195;;2025-05-31 15:00:00
38681;1218;47;194;636143.0;2025-05-31 16:00:00
38682;364;492;218;339834.0;2025-05-31 17:00:00
38683;2000;30;373;759363.0;2025-05-31 18:00:00
38684;304;168;242;982525.0;2025-05-31 19:00:00
38685;1616;183;381;201266.0;2025-05-31 20:00:00
38686;957;248;430;847512.0;2025-05-31 21:00:00
38687;823;268;146;530999.0;2025-05-31 22:00:00
38688;376;368;425;77609.0;2025-05-31 23:00:00
38689;100;192;121;354299.0;2025-06-01 00:00:00
38690;560;150;297;828826.0;2025-06-01 01:00:00
38691;27;404;76;592067.0;2025-06-01 02:00:00
38692;399;104;39;792866.0;2025-06-01 03:00:00
38693;1958;189;289;386078.0;2025-06-01 04:00:00
38694;362;235;398;693183.0;2025-06-01 05:00:00
38695;710;500;475;937783.0;2025-06-01 06:00:00
38696;1079;436;99;382036.0;2025-06-01 07:00:00
38697;1031;160;98;97212.0;2025-06-01 08:00:00
38698;825;356;304;10168.0;2025-06-01 09:00:00
38699;68;48;251;383577.0;2025-06-01 10:00:00
38700;1027;247;188;751339.0;2025-06-01 11:00:00
38701;1475;24;459;626597.0;2025-06-01 12:00:00
38702;953;388;448;396441.0;2025-06-01 13:00:00
38703;848;257;26;304691.0;2025-06-01 14:00:00
38704;1511;311;335;715784.0;2025-06-01 15:00:00
38705;1890;83;39;687101.0;2025-06-01 16:00:00
38706;1068;374;71;509930.0;2025-06-01 17:00:00
38707;941;54;441;853964.0;2025-06-01 18:00:00
38708;53;179;338;626123.0;2025-06-01 19:00:00
38709;1333;474;280;55492.0;2025-06-01 20:00:00
38710;1233;131;474;816518.0;2025-06-01 21:00:00
38711;1762;194;158;960131.0;2025-06-01 22:00:00
38712;1098;312;166;633525.0;2025-06-01 23:00:00
38713;667;428;71;726727.0;2025-06-02 00:00:00
38714;1872;367;493;437353.0;2025-06-02 01:00:00
38715;1063;415;42;10616.0;2025-06-02 02:00:00
38716;1839;447;173;718619.0;2025-06-02 03:00:00
38717;359;159;43;783699.0;2025-06-02 04:00:00
38718;1882;174;258;417674.0;2025-06-02 05:00:00
38719;541;158;491;589661.0;2025-06-02 06:00:00
38720;669;176;167;713615.0;2025-06-02 07:00:00
38721;1504;409;13;585666.0;2025-06-02 08:00:00
38722;488;244;461;347732.0;2025-06-02 09:00:00
38723;1270;454;226;968259.0;2025-06-02 10:00:00
38724;1098;35;32;856477.0;2025-06-02 11:00:00
38725;1706;397;103;930045.0;2025-06-02 12:00:00
38726;468;93;77;488372.0;2025-06-02 13:00:00
38727;470;288;150;831165.0;2025-06-02 14:00:00
38728;599;56;476;306654.0;2025-06-02 15:00:00
38729;997;443;480;304802.0;2025-06-02 16:00:00
38730;764;68;237;937158.0;2025-06-02 17:00:00
38731;1697;405;292;420671.0;2025-06-02 18:00:00
38732;167;263;137;749078.0;2025-06-02 19:00:00
38733;1066;118;24;253411.0;2025-06-02 20:00:00
38734;1297;249;299;379228.0;2025-06-02 21:00:00
38735;1426;295;103;811280.0;2025-06-02 22:00:00
38736;1461;70;23;873630.0;2025-06-02 23:00:00
38737;1666;305;104;230380.0;2025-06-03 00:00:00
38738;1028;212;313;496515.0;2025-06-03 01:00:00
38739;280;406;10;253560.0;2025-06-03 02:00:00
38740;1521;180;231;536459.0;2025-06-03 03:00:00
38741;484;411;43;286913.0;2025-06-03 04:00:00
38742;150;152;4;637259.0;2025-06-03 05:00:00
38743;8;474;189;665247.0;2025-06-03 06:00:00
38744;423;308;204;327031.0;2025-06-03 07:00:00
38745;515;495;52;190115.0;2025-06-03 08:00:00
38746;712;440;428;98979.0;2025-06-03 09:00:00
38747;402;60;241;273302.0;2025-06-03 10:00:00
38748;622;72;385;723721.0;2025-06-03 11:00:00
38749;304;166;386;939437.0;2025-06-03 12:00:00
38750;270;154;182;184872.0;2025-06-03 13:00:00
38751;1917;183;242;54525.0;2025-06-03 14:00:00
38752;1850;64;482;923426.0;2025-06-03 15:00:00
38753;752;65;231;997922.0;2025-06-03 16:00:00
38754;506;455;121;613873.0;2025-06-03 17:00:00
38755;1993;45;328;548840.0;2025-06-03 18:00:00
38756;527;320;103;338885.0;2025-06-03 19:00:00
38757;241;134;416;79467.0;2025-06-03 20:00:00
38758;33;371;450;813711.0;2025-06-03 21:00:00
38759;542;391;62;437692.0;2025-06-03 22:00:00
38760;1305;194;203;157573.0;2025-06-03 23:00:00
38761;1213;20;29;664290.0;2025-06-04 00:00:00
38762;244;335;431;313507.0;2025-06-04 01:00:00
38763;1401;422;479;177341.0;2025-06-04 02:00:00
38764;1147;177;199;648154.0;2025-06-04 03:00:00
38765;216;51;62;755932.0;2025-06-04 04:00:00
38766;1662;76;356;462779.0;2025-06-04 05:00:00
38767;361;228;321;471840.0;2025-06-04 06:00:00
38768;1470;97;99;936268.0;2025-06-04 07:00:00
38769;331;433;175;670639.0;2025-06-04 08:00:00
38770;885;363;370;889233.0;2025-06-04 09:00:00
38771;1839;375;419;318538.0;2025-06-04 10:00:00
38772;1868;133;490;502645.0;2025-06-04 11:00:00
38773;1800;126;379;131971.0;2025-06-04 12:00:00
38774;1715;287;155;774511.0;2025-06-04 13:00:00
38775;308;83;251;726017.0;2025-06-04 14:00:00
38776;1478;378;18;427315.0;2025-06-04 15:00:00
38777;1684;116;364;618370.0;2025-06-04 16:00:00
38778;1721;43;434;130422.0;2025-06-04 17:00:00
38779;768;381;30;116339.0;2025-06-04 18:00:00
38780;644;282;381;324867.0;2025-06-04 19:00:00
38781;210;85;141;222484.0;2025-06-04 20:00:00
38782;1265;328;462;618605.0;2025-06-04 21:00:00
38783;245;415;240;46740.0;2025-06-04 22:00:00
38784;1755;23;153;615313.0;2025-06-04 23:00:00
38785;1456;298;36;465017.0;2025-06-05 00:00:00
38786;988;1;434;182486.0;2025-06-05 01:00:00
38787;110;92;133;269069.0;2025-06-05 02:00:00
38788;415;332;288;27733.0;2025-06-05 03:00:00
38789;1531;61;77;584992.0;2025-06-05 04:00:00
38790;1554;436;220;698510.0;2025-06-05 05:00:00
38791;1880;129;184;831949.0;2025-06-05 06:00:00
38792;672;19;254;627466.0;2025-06-05 07:00:00
38793;970;394;386;150824.0;2025-06-05 08:00:00
38794;343;114;429;600784.0;2025-06-05 09:00:00
38795;1747;115;297;818642.0;2025-06-05 10:00:00
38796;451;393;81;394559.0;2025-06-05 11:00:00
38797;274;230;338;653353.0;2025-06-05 12:00:00
38798;1578;127;423;626301.0;2025-06-05 13:00:00
38799;1770;426;474;272197.0;2025-06-05 14:00:00
38800;1305;341;346;621445.0;2025-06-05 15:00:00
38801;638;359;129;166754.0;2025-06-05 16:00:00
38802;1167;145;29;481616.0;2025-06-05 17:00:00
38803;516;199;115;486824.0;2025-06-05 18:00:00
38804;384;380;228;422936.0;2025-06-05 19:00:00
38805;723;230;252;746068.0;2025-06-05 20:00:00
38806;1463;204;201;209027.0;2025-06-05 21:00:00
38807;1824;285;402;787976.0;2025-06-05 22:00:00
38808;340;92;185;945959.0;2025-06-05 23:00:00
38809;1552;404;346;390640.0;2025-06-06 00:00:00
38810;350;292;414;637560.0;2025-06-06 01:00:00
38811;568;344;47;329930.0;2025-06-06 02:00:00
38812;151;279;223;841698.0;2025-06-06 03:00:00
38813;144;320;221;357668.0;2025-06-06 04:00:00
38814;1637;202;461;299552.0;2025-06-06 05:00:00
38815;478;6;332;743767.0;2025-06-06 06:00:00
38816;999;151;168;780603.0;2025-06-06 07:00:00
38817;308;368;38;372036.0;2025-06-06 08:00:00
38818;128;341;238;337430.0;2025-06-06 09:00:00
38819;358;214;472;484765.0;2025-06-06 10:00:00
38820;1132;375;116;371539.0;2025-06-06 11:00:00
38821;896;395;146;541690.0;2025-06-06 12:00:00
38822;1224;298;88;762619.0;2025-06-06 13:00:00
38823;791;211;109;93048.0;2025-06-06 14:00:00
38824;1360;49;409;465952.0;2025-06-06 15:00:00
38825;1305;380;222;780788.0;2025-06-06 16:00:00
38826;761;7;175;795778.0;2025-06-06 17:00:00
38827;1909;421;178;652782.0;2025-06-06 18:00:00
38828;1559;105;182;45664.0;2025-06-06 19:00:00
38829;1755;168;48;778103.0;2025-06-06 20:00:00
38830;795;409;237;926817.0;2025-06-06 21:00:00
38831;1023;28;250;720485.0;2025-06-06 22:00:00
38832;924;483;141;420325.0;2025-06-06 23:00:00
38833;604;271;329;546874.0;2025-06-07 00:00:00
38834;1864;214;389;728717.0;2025-06-07 01:00:00
38835;1697;148;285;289140.0;2025-06-07 02:00:00
38836;1159;249;442;12305.0;2025-06-07 03:00:00
38837;1775;420;166;640836.0;2025-06-07 04:00:00
38838;1652;8;317;776041.0;2025-06-07 05:00:00
38839;1139;33;121;377407.0;2025-06-07 06:00:00
38840;1714;67;180;96724.0;2025-06-07 07:00:00
38841;1350;176;35;470472.0;2025-06-07 08:00:00
38842;1105;119;10;92301.0;2025-06-07 09:00:00
38843;1445;314;367;252461.0;2025-06-07 10:00:00
38844;1808;237;435;853652.0;2025-06-07 11:00:00
38845;432;425;424;997795.0;2025-06-07 12:00:00
38846;752;98;367;127190.0;2025-06-07 13:00:00
38847;1830;406;345;861457.0;2025-06-07 14:00:00
38848;622;264;116;708134.0;2025-06-07 15:00:00
38849;650;267;388;67018.0;2025-06-07 16:00:00
38850;970;287;69;371382.0;2025-06-07 17:00:00
38851;1396;327;443;215663.0;2025-06-07 18:00:00
38852;164;476;307;491766.0;2025-06-07 19:00:00
38853;1227;350;40;867701.0;2025-06-07 20:00:00
38854;742;470;459;439091.0;2025-06-07 21:00:00
38855;1551;28;17;592706.0;2025-06-07 22:00:00
38856;673;19;460;419541.0;2025-06-07 23:00:00
38857;1943;283;367;883966.0;2025-06-08 00:00:00
38858;1437;56;427;522121.0;2025-06-08 01:00:00
38859;1310;291;221;601053.0;2025-06-08 02:00:00
38860;1639;384;14;111004.0;2025-06-08 03:00:00
38861;486;405;441;655034.0;2025-06-08 04:00:00
38862;1160;107;337;546434.0;2025-06-08 05:00:00
38863;1502;136;151;712931.0;2025-06-08 06:00:00
38864;743;77;390;402922.0;2025-06-08 07:00:00
38865;1866;100;485;576897.0;2025-06-08 08:00:00
38866;1410;53;21;419611.0;2025-06-08 09:00:00
38867;1898;166;138;701295.0;2025-06-08 10:00:00
38868;750;326;417;403427.0;2025-06-08 11:00:00
38869;1137;146;8;656449.0;2025-06-08 12:00:00
38870;11;419;1;458558.0;2025-06-08 13:00:00
38871;563;360;4;951065.0;2025-06-08 14:00:00
38872;689;202;362;516233.0;2025-06-08 15:00:00
38873;780;307;101;462482.0;2025-06-08 16:00:00
38874;1087;274;196;707873.0;2025-06-08 17:00:00
38875;482;401;188;926782.0;2025-06-08 18:00:00
38876;1525;343;466;563494.0;2025-06-08 19:00:00
38877;402;245;419;405780.0;2025-06-08 20:00:00
38878;1456;357;332;31294.0;2025-06-08 21:00:00
38879;306;286;486;511784.0;2025-06-08 22:00:00
38880;622;209;121;26191.0;2025-06-08 23:00:00
38881;334;379;359;118117.0;2025-06-09 00:00:00
38882;514;232;428;721137.0;2025-06-09 01:00:00
38883;1895;478;330;657255.0;2025-06-09 02:00:00
38884;1361;4;402;365338.0;2025-06-09 03:00:00
38885;1501;471;136;506696.0;2025-06-09 04:00:00
38886;1102;270;169;491740.0;2025-06-09 05:00:00
38887;699;159;254;258894.0;2025-06-09 06:00:00
38888;29;263;416;201682.0;2025-06-09 07:00:00
38889;1258;3;316;587203.0;2025-06-09 08:00:00
38890;1065;87;103;740835.0;2025-06-09 09:00:00
38891;552;202;323;625021.0;2025-06-09 10:00:00
38892;1101;317;262;898171.0;2025-06-09 11:00:00
38893;384;118;400;593559.0;2025-06-09 12:00:00
38894;50;323;230;184160.0;2025-06-09 13:00:00
38895;696;273;258;271068.0;2025-06-09 14:00:00
38896;121;214;276;931134.0;2025-06-09 15:00:00
38897;344;396;235;777282.0;2025-06-09 16:00:00
38898;474;490;187;19499.0;2025-06-09 17:00:00
38899;1579;184;454;564105.0;2025-06-09 18:00:00
38900;1157;65;493;632389.0;2025-06-09 19:00:00
38901;1183;370;296;440000.0;2025-06-09 20:00:00
38902;312;380;373;147776.0;2025-06-09 21:00:00
38903;1805;21;409;77165.0;2025-06-09 22:00:00
38904;1236;282;484;762359.0;2025-06-09 23:00:00
38905;28;336;169;265480.0;2025-06-10 00:00:00
38906;1724;358;129;728183.0;2025-06-10 01:00:00
38907;1553;90;235;631086.0;2025-06-10 02:00:00
38908;1920;207;42;324178.0;2025-06-10 03:00:00
38909;1933;326;279;463522.0;2025-06-10 04:00:00
38910;813;488;102;61923.0;2025-06-10 05:00:00
38911;1491;329;131;178412.0;2025-06-10 06:00:00
38912;863;472;189;873157.0;2025-06-10 07:00:00
38913;667;219;429;486564.0;2025-06-10 08:00:00
38914;1996;341;230;456683.0;2025-06-10 09:00:00
38915;1196;70;404;422052.0;2025-06-10 10:00:00
38916;512;469;494;644364.0;2025-06-10 11:00:00
38917;1059;393;222;906381.0;2025-06-10 12:00:00
38918;242;84;45;887166.0;2025-06-10 13:00:00
38919;1000;487;260;690897.0;2025-06-10 14:00:00
38920;905;300;42;966722.0;2025-06-10 15:00:00
38921;1432;136;258;333147.0;2025-06-10 16:00:00
38922;1080;362;117;322487.0;2025-06-10 17:00:00
38923;1754;131;266;595793.0;2025-06-10 18:00:00
38924;741;131;271;188915.0;2025-06-10 19:00:00
38925;6;389;271;155025.0;2025-06-10 20:00:00
38926;1375;371;373;249434.0;2025-06-10 21:00:00
38927;1219;226;175;12126.0;2025-06-10 22:00:00
38928;744;415;103;580260.0;2025-06-10 23:00:00
38929;1782;110;33;366352.0;2025-06-11 00:00:00
38930;1558;122;23;307377.0;2025-06-11 01:00:00
38931;1641;227;439;991719.0;2025-06-11 02:00:00
38932;866;356;159;836340.0;2025-06-11 03:00:00
38933;78;75;399;101803.0;2025-06-11 04:00:00
38934;1769;125;100;131306.0;2025-06-11 05:00:00
38935;1821;275;137;572344.0;2025-06-11 06:00:00
38936;1178;226;354;974956.0;2025-06-11 07:00:00
38937;1567;157;10;304099.0;2025-06-11 08:00:00
38938;938;72;352;459195.0;2025-06-11 09:00:00
38939;1721;232;192;868832.0;2025-06-11 10:00:00
38940;1087;464;309;627795.0;2025-06-11 11:00:00
38941;1549;453;215;227156.0;2025-06-11 12:00:00
38942;945;287;70;187163.0;2025-06-11 13:00:00
38943;536;29;453;380295.0;2025-06-11 14:00:00
38944;1875;147;174;440721.0;2025-06-11 15:00:00
38945;801;132;95;145533.0;2025-06-11 16:00:00
38946;886;447;423;897344.0;2025-06-11 17:00:00
38947;851;71;469;15278.0;2025-06-11 18:00:00
38948;994;384;438;208420.0;2025-06-11 19:00:00
38949;1834;470;449;347667.0;2025-06-11 20:00:00
38950;943;423;369;240461.0;2025-06-11 21:00:00
38951;711;338;376;290441.0;2025-06-11 22:00:00
38952;871;197;292;492817.0;2025-06-11 23:00:00
38953;326;83;214;874384.0;2025-06-12 00:00:00
38954;1374;17;442;595701.0;2025-06-12 01:00:00
38955;180;89;176;253222.0;2025-06-12 02:00:00
38956;1428;351;406;26489.0;2025-06-12 03:00:00
38957;1770;209;372;294233.0;2025-06-12 04:00:00
38958;1419;80;299;167670.0;2025-06-12 05:00:00
38959;1060;77;490;970922.0;2025-06-12 06:00:00
38960;355;103;334;917778.0;2025-06-12 07:00:00
38961;1063;207;352;948284.0;2025-06-12 08:00:00
38962;1795;31;7;914056.0;2025-06-12 09:00:00
38963;538;19;54;750118.0;2025-06-12 10:00:00
38964;973;113;348;726032.0;2025-06-12 11:00:00
38965;567;276;244;300403.0;2025-06-12 12:00:00
38966;539;403;420;161049.0;2025-06-12 13:00:00
38967;1965;288;106;446115.0;2025-06-12 14:00:00
38968;1467;464;460;850513.0;2025-06-12 15:00:00
38969;107;294;14;750364.0;2025-06-12 16:00:00
38970;1806;105;5;22007.0;2025-06-12 17:00:00
38971;617;364;480;876278.0;2025-06-12 18:00:00
38972;377;300;244;283574.0;2025-06-12 19:00:00
38973;22;365;348;953861.0;2025-06-12 20:00:00
38974;1389;175;467;554168.0;2025-06-12 21:00:00
38975;408;236;448;;2025-06-12 22:00:00
38976;323;322;479;622197.0;2025-06-12 23:00:00
38977;721;232;291;664360.0;2025-06-13 00:00:00
38978;351;47;230;942494.0;2025-06-13 01:00:00
38979;142;144;184;267519.0;2025-06-13 02:00:00
38980;1456;258;218;149571.0;2025-06-13 03:00:00
38981;188;96;301;59149.0;2025-06-13 04:00:00
38982;378;201;81;944656.0;2025-06-13 05:00:00
38983;1160;194;228;583773.0;2025-06-13 06:00:00
38984;557;457;238;153881.0;2025-06-13 07:00:00
38985;1173;418;110;717301.0;2025-06-13 08:00:00
38986;1153;81;264;343102.0;2025-06-13 09:00:00
38987;626;413;371;591032.0;2025-06-13 10:00:00
38988;1841;313;347;331037.0;2025-06-13 11:00:00
38989;1072;277;54;967234.0;2025-06-13 12:00:00
38990;1333;222;35;498201.0;2025-06-13 13:00:00
38991;1546;269;402;646937.0;2025-06-13 14:00:00
38992;1676;7;490;877340.0;2025-06-13 15:00:00
38993;453;496;423;794918.0;2025-06-13 16:00:00
38994;1267;220;91;262078.0;2025-06-13 17:00:00
38995;1272;133;22;123367.0;2025-06-13 18:00:00
38996;1364;114;325;832105.0;2025-06-13 19:00:00
38997;896;160;325;528979.0;2025-06-13 20:00:00
38998;1805;190;289;214131.0;2025-06-13 21:00:00
38999;1886;301;102;188418.0;2025-06-13 22:00:00
39000;1315;417;482;543287.0;2025-06-13 23:00:00
39001;711;454;383;87614.0;2025-06-14 00:00:00
39002;1409;216;446;697613.0;2025-06-14 01:00:00
39003;1339;105;461;474009.0;2025-06-14 02:00:00
39004;861;147;221;469877.0;2025-06-14 03:00:00
39005;1771;480;81;56672.0;2025-06-14 04:00:00
39006;927;346;270;416646.0;2025-06-14 05:00:00
39007;196;13;310;369346.0;2025-06-14 06:00:00
39008;21;45;41;;2025-06-14 07:00:00
39009;1402;405;282;513000.0;2025-06-14 08:00:00
39010;1619;154;366;161859.0;2025-06-14 09:00:00
39011;1248;397;480;763615.0;2025-06-14 10:00:00
39012;308;403;392;158886.0;2025-06-14 11:00:00
39013;941;110;130;926716.0;2025-06-14 12:00:00
39014;334;222;331;319790.0;2025-06-14 13:00:00
39015;1620;222;281;222217.0;2025-06-14 14:00:00
39016;1024;375;159;500390.0;2025-06-14 15:00:00
39017;1694;369;192;702639.0;2025-06-14 16:00:00
39018;1622;44;422;816825.0;2025-06-14 17:00:00
39019;381;341;93;306865.0;2025-06-14 18:00:00
39020;801;2;313;119449.0;2025-06-14 19:00:00
39021;174;135;42;120217.0;2025-06-14 20:00:00
39022;1200;444;441;266330.0;2025-06-14 21:00:00
39023;558;491;235;426328.0;2025-06-14 22:00:00
39024;1483;32;333;682652.0;2025-06-14 23:00:00
39025;961;70;391;790014.0;2025-06-15 00:00:00
39026;791;14;358;709786.0;2025-06-15 01:00:00
39027;591;362;92;853923.0;2025-06-15 02:00:00
39028;485;396;142;246014.0;2025-06-15 03:00:00
39029;1452;75;108;911170.0;2025-06-15 04:00:00
39030;1151;290;285;564528.0;2025-06-15 05:00:00
39031;1506;460;484;950013.0;2025-06-15 06:00:00
39032;1134;43;25;941367.0;2025-06-15 07:00:00
39033;1004;282;483;765329.0;2025-06-15 08:00:00
39034;116;36;131;278865.0;2025-06-15 09:00:00
39035;1167;471;7;168027.0;2025-06-15 10:00:00
39036;825;382;106;62886.0;2025-06-15 11:00:00
39037;681;359;395;315202.0;2025-06-15 12:00:00
39038;1319;219;323;660181.0;2025-06-15 13:00:00
39039;1742;196;347;840487.0;2025-06-15 14:00:00
